Ship Name,Capacity (TEU),Speed (knots),Length (m),Beam (m),Draft (m),Displacement (tons),Block Coefficient
Synthetic_6030,22941,22.46054430726008,398.59542677563104,60.635756852480625,15.831308207232512,226128.54096113256,0.6964465165865956
Synthetic_8533,16883,22.710646668961804,398.56429085256275,57.54601384205877,15.325640091724233,160949.99921035132,0.6623070317230355
Synthetic_7099,19037,23.323664824810574,398.3274927367534,56.41253710228741,15.71834127137974,196458.3617690238,0.6362861396856864
Synthetic_8467,16884,22.674928598050812,398.51004811543936,57.45023189447039,15.306696819313837,160950.03656981408,0.6969498360216555
Synthetic_6304,16883,22.552916906158924,398.46235661317826,57.51163109300613,15.345923598339041,160949.9086388423,0.619900838875099
Synthetic_3513,22941,22.377170697250122,398.54989624487143,60.713453759473914,15.88084377447573,226128.51900416243,0.7248748303042165
Synthetic_6938,19037,23.30341009058335,398.2402113916283,56.42763866389123,15.751080680470327,196458.37324950157,0.6483434826492638
Synthetic_7512,22941,22.495813093772362,398.6100340790412,60.665449933970315,15.893072734789206,226128.53535430584,0.7141233348686516
Synthetic_3104,19037,23.25311738756894,398.35008160055816,56.453946249706135,15.701388671745988,196458.34111613047,0.7096290894304181
Synthetic_3142,16883,22.56976611856972,398.46903290483635,57.499299053417076,15.248868231478086,160949.93650727288,0.5926758019993768
Synthetic_3577,22942,22.583223283845975,398.632293656773,60.62751196508628,15.81165568084443,226128.56337438678,0.767122533635621
Synthetic_4283,16884,22.59886181355438,398.42055131056685,57.47695678254805,15.350492531044916,160950.07457968715,0.654188035663135
Synthetic_7243,19037,23.28961635743439,398.28281790225026,56.43567783160593,15.632090973799844,196458.3923784528,0.6998895563157176
Synthetic_5966,19037,23.22598837050884,398.2942024361746,56.465800674281645,15.69193737912037,196458.31672739034,0.6514901008568771
Synthetic_7944,22942,22.500126952307504,398.4917906822395,60.594082896069814,15.878707485507732,226128.51363040367,0.7536340982071815
Synthetic_5619,16883,22.606968895263343,398.4847997529495,57.43317680592202,15.279261996128627,160950.0490344712,0.6691385597347149
Synthetic_8021,16883,22.52914934968349,398.45988495881966,57.52291335075941,15.243702294673088,160949.93149398247,0.6348165539677532
Synthetic_3920,19037,23.232648730970887,398.25841523727115,56.4083921901641,15.76534815062479,196458.32030088958,0.7239232801870434
Synthetic_4586,19037,23.29108692506576,398.41299800208543,56.47130112155219,15.706355730540071,196458.33291486235,0.6504212456098803
Synthetic_9393,16883,22.50553454803056,398.48271746474774,57.56638008041551,15.380981938446697,160949.97067158538,0.7031555319758293
Synthetic_2364,22941,22.452870183815506,398.569033517152,60.574532789454686,15.87740679709003,226128.57520903996,0.5996663171454488
Synthetic_5411,22942,22.519407850383967,398.6491749510856,60.524001029361315,15.847953306272165,226128.6175366741,0.681479194385565
Synthetic_4423,22941,22.42440657494245,398.61578455324104,60.58713557089518,15.816445247051739,226128.55358463406,0.6742401968615944
Synthetic_5982,16884,22.70862341764123,398.5579965631125,57.526894581611735,15.282217298292446,160950.0064302065,0.71928344008893
Synthetic_6000,19037,23.21177830681763,398.31691968191365,56.38077066493082,15.686667865626175,196458.25469962542,0.682585769745792
Synthetic_8063,16883,22.577336561657834,398.36756136652934,57.52380772885933,15.334461751130787,160949.97312180971,0.597135133504256
Synthetic_6231,22942,22.4753181671468,398.5467769041791,60.66096595900924,15.857665852052646,226128.66219947062,0.6081073620956154
Synthetic_4707,16884,22.491856906594172,398.47216907103535,57.607165803509915,15.255120136685782,160949.98124012994,0.748125688348402
Synthetic_4989,19037,23.234040073033857,398.2212366782272,56.43867626855319,15.73551373939766,196458.29003384718,0.6777712783062041
Synthetic_8802,22941,22.432031004614636,398.5725932784497,60.65490797493196,15.794492519169419,226128.53978554747,0.6364148094820041
Synthetic_2781,16884,22.525575055536965,398.50739829155617,57.50291598298904,15.3567375862126,160950.02537150733,0.6116710118172589
Synthetic_5079,22942,22.53061184585867,398.5453365107774,60.652330303648796,15.758772741682828,226128.55747660194,0.6257325321109422
Synthetic_9761,19037,23.268739704254667,398.32596851973193,56.426631733743214,15.723035031074009,196458.2990057936,0.7018670271195109
Synthetic_9248,19037,23.32509416225156,398.303403926983,56.47810167702207,15.71698985936302,196458.30072109404,0.649855555019722
Synthetic_2527,19036,23.257695108089973,398.3011869816521,56.4945246988568,15.769921133886996,196458.31708184537,0.6420727857440944
Synthetic_8693,16883,22.54669639846451,398.47711256864926,57.64990636260694,15.168474355683543,160950.01929779176,0.6378851154739029
Synthetic_4857,19036,23.280966611889614,398.2964790574791,56.39319714831769,15.620281812885368,196458.39292052924,0.7060238621041436
Synthetic_2185,16883,22.5751475722328,398.4085907624321,57.53696998046253,15.320354306846468,160949.86578821694,0.6890231236465968
Synthetic_3815,22941,22.45872582987184,398.59610586911447,60.65464931056708,15.824904272952855,226128.53713384876,0.73662328193087
Synthetic_4717,16883,22.625163590963126,398.46958699832413,57.46369489222063,15.309916566620693,160950.05815514602,0.6812056476215416
Synthetic_9576,22941,22.434582769024175,398.57168767964845,60.63314852901607,15.93405764715902,226128.52743429973,0.7146182691895956
Synthetic_3882,16884,22.570888636891002,398.4174477216419,57.513304102124025,15.290308494201975,160949.81864409405,0.7124357296876364
Synthetic_1554,16883,22.676247319067496,398.474423945562,57.56037489724344,15.279434847214102,160950.0163700878,0.7051483336246686
Synthetic_8882,19037,23.376374007826296,398.3717279254176,56.43454626139258,15.693762843301014,196458.32416579564,0.6767353211244668
Synthetic_1713,19036,23.203234020443674,398.2741414889153,56.41419989965303,15.67099779213798,196458.33521301637,0.6810549355200888
Synthetic_8405,19037,23.23046323848268,398.32681401331763,56.38596557610973,15.763694198887311,196458.24452241583,0.6458925528838732
Synthetic_4084,16884,22.572357185581517,398.44408740595117,57.50130280293505,15.374103908812767,160949.9834489368,0.7087364911817833
Synthetic_5983,22941,22.508860140304485,398.5660728285548,60.6231207991849,15.941410603106156,226128.53669430772,0.6539044851885123
Synthetic_4605,19037,23.275783657269507,398.29384191534297,56.44790947582076,15.744779776972564,196458.25782343614,0.6235997646617301
Synthetic_4185,16884,22.665633227200185,398.4950760820239,57.49945750291854,15.20851259101916,160950.04484078853,0.6407187935563361
Synthetic_2258,19037,23.37351526561988,398.24743566158804,56.44638594187777,15.668775821885355,196458.20873309296,0.5815160148034183
Synthetic_8183,16884,22.673329687012572,398.46413690938635,57.528024727087995,15.4048843949551,160949.9916356086,0.6164575020711082
Synthetic_7244,16884,22.6519801431062,398.49250283343275,57.42831141682498,15.32233579611937,160949.97385268487,0.7201356396000176
Synthetic_4830,19037,23.2652050874685,398.36160574791353,56.4534761559377,15.685134734791413,196458.36983641048,0.667672457484298
Synthetic_9269,22941,22.429683402310435,398.6047843304513,60.692281603565355,15.802329756122846,226128.52008559092,0.64800805320846
Synthetic_1760,19037,23.245742034376413,398.4481944771865,56.39223230201745,15.78182572905395,196458.35343219934,0.720568904207664
Synthetic_2496,16883,22.545133709489143,398.4400642096804,57.48951198450433,15.310669309830123,160949.98463910795,0.6664573933725577
Synthetic_4777,22941,22.370404680763816,398.55511879504775,60.55916873134464,15.772184498159197,226128.57879390402,0.6787782651435025
Synthetic_8499,22941,22.380927428091923,398.6085731545804,60.651461684887835,15.811517231980911,226128.59749817644,0.6559695535636842
Synthetic_8531,16884,22.579877370592094,398.4685327177392,57.582340165290034,15.32461057589238,160950.04598692257,0.7300984654978662
Synthetic_8633,22942,22.476855012343886,398.58829678844705,60.596513912842,15.80922177838087,226128.58959330176,0.6441077369163215
Synthetic_4231,16883,22.619443008003095,398.4818854546961,57.46693241552887,15.36371244872608,160950.01703200708,0.7701407281259796
Synthetic_3977,19037,23.248043431913732,398.30622803410444,56.46992758773914,15.819073198602203,196458.33480960404,0.6801089592998445
Synthetic_7101,19037,23.34112030488444,398.3500598833311,56.397035403248964,15.657119715355819,196458.340728025,0.7066709079065842
Synthetic_7004,22942,22.44715973622546,398.56753848567615,60.58267006890919,15.789534599660474,226128.6130170916,0.7267639385437064
Synthetic_3153,22942,22.510392571358178,398.58478389332475,60.65233968179601,15.768766588689667,226128.55068896938,0.591931013803446
Synthetic_3936,19037,23.27611129956831,398.3810298651225,56.34573671237352,15.74010919865968,196458.3745338684,0.6376980639954588
Synthetic_2720,22941,22.53015457332905,398.5974909942411,60.58346071592281,15.835001297539277,226128.5614067424,0.6769781106177403
Synthetic_4601,22942,22.48766332261259,398.5794971126309,60.70451140513441,15.905859903675232,226128.57636912476,0.6999074414091059
Synthetic_7418,22941,22.423080216597786,398.5399345986254,60.55114590865358,15.858780167943278,226128.5948093311,0.6295524308791498
Synthetic_9182,19037,23.246979420278713,398.30236174703225,56.407657323182946,15.693199739594936,196458.36983798852,0.745945515054329
Synthetic_9252,19037,23.30531566205753,398.23843656343047,56.3781531090662,15.769653403214372,196458.24618749303,0.6805809897171756
Synthetic_9901,16884,22.61192697781424,398.5073124579265,57.46144766954008,15.349172072457128,160950.06902297772,0.6943018786185993
Synthetic_4534,16883,22.624501525649553,398.4672973824807,57.580542939786305,15.31284016395249,160950.0625264979,0.6474961784076034
Synthetic_8085,22942,22.460555190352608,398.5282489756169,60.68407017134295,15.907717829471279,226128.5575156309,0.6528905275962748
Synthetic_4817,19037,23.225145540019188,398.34662254033225,56.46592771601148,15.712168331362124,196458.30027635957,0.6490896236503758
Synthetic_1679,16884,22.52107176112218,398.4350710615745,57.461260185083184,15.314757329489035,160949.98460905967,0.6825116756328026
Synthetic_8304,16884,22.610509278038087,398.47907073602425,57.42264310690172,15.303812829337852,160949.9612473757,0.7269431703201472
Synthetic_7748,19037,23.23746144219716,398.3633274314787,56.429119482246115,15.77263950207345,196458.292089743,0.6552883153828843
Synthetic_6254,22941,22.477986344747446,398.61285239672117,60.64106287449424,15.762867201570609,226128.5321483715,0.6476903695439648
Synthetic_1547,16884,22.538728421806965,398.46512359086756,57.44076005544789,15.24422010710445,160950.02442999242,0.75454921355228
Synthetic_9245,16883,22.660028238108225,398.4229244085999,57.56449448675553,15.337981677231932,160950.03516457186,0.7294602343609484
Synthetic_8444,22941,22.454562752273613,398.50218790190434,60.6316434104619,15.901965813680398,226128.56540928804,0.6899492472415403
Synthetic_7526,16883,22.567579055454228,398.5061798744561,57.480605984080164,15.347239221907525,160950.01251306647,0.7078019994999304
Synthetic_1534,19037,23.22565230645296,398.2954140435169,56.393128309522375,15.675818287976103,196458.2818250503,0.6638333388052754
Synthetic_1627,16883,22.581091667531403,398.5451730279633,57.55726168186799,15.31476652904291,160949.98004571628,0.6754829166529749
Synthetic_6750,16884,22.661946327383916,398.41443820819103,57.41388377449939,15.33066116193004,160949.95142882047,0.6220082614682736
Synthetic_5562,19036,23.276258475603836,398.36436186322913,56.49517571506788,15.614981836766052,196458.28782341018,0.6879581232536841
Synthetic_2733,22942,22.44411417042646,398.5712427955057,60.587671454198805,15.925845650909345,226128.59056091763,0.6556335115652914
Synthetic_6497,22942,22.4201620031388,398.53983290519324,60.6796696771333,15.90299004101924,226128.6505207148,0.6630001420637109
Synthetic_8018,16884,22.732527272778814,398.50538255098644,57.51752109723245,15.308505462441403,160949.8889129397,0.6828598364177091
Synthetic_1514,16883,22.64249980283233,398.5403920987793,57.586767890581676,15.337954711652527,160950.06765390793,0.6137337394004653
Synthetic_1257,19037,23.299696323849766,398.281268500284,56.4217429900058,15.829546298909237,196458.33954294425,0.6124704817938306
Synthetic_8273,16883,22.61043983695765,398.4684475884524,57.5719300898844,15.31131350732851,160950.008891578,0.6111498169541829
Synthetic_4223,16884,22.626692211685658,398.4760689419654,57.42139280106182,15.356005375617027,160950.01960431525,0.613137176121507
Synthetic_9588,16884,22.602697136347697,398.4539099067,57.46661546240007,15.28068108154403,160950.0411556189,0.6756720530579793
Synthetic_1031,16883,22.597686539027006,398.55204847979263,57.4659860093337,15.332674710724174,160949.91413485483,0.6483744245244659
Synthetic_7447,16883,22.63123670886214,398.49150185871423,57.521184368521375,15.316698280424534,160950.03696300398,0.7085998581237818
Synthetic_3490,19037,23.32030551210929,398.3258079482557,56.421600988041625,15.71904223856237,196458.3855245299,0.6927450511092258
Synthetic_8435,22941,22.483325471331433,398.5705177302616,60.51670234976786,15.82278016205135,226128.59414392614,0.6266400767698124
Synthetic_3725,16884,22.59294480884078,398.4431603998321,57.54981700422476,15.303826297532341,160949.98871302014,0.7199068272106602
Synthetic_4784,16883,22.606832345674558,398.49138756926124,57.58158386273009,15.184535523072393,160950.01807083315,0.5726132313295725
Synthetic_8362,16883,22.59450093056219,398.4014462926369,57.5076077170733,15.354976987810401,160949.96038435196,0.6382201356232723
Synthetic_4108,19037,23.15577092452223,398.3847744975114,56.4397395327569,15.795109317732836,196458.39696577296,0.6335474555244915
